Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.055120704509354364,0.06322676358749489,0.055120704509354364,0.06052432954311371,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.060524344577917555,0.06376714193121535,0.060524344577917555,0.06268579512834549,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06268578845551823,0.06430749772336605,0.06268578845551823,0.06376713514328003,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.06376710558315232,0.06430746791274589,0.06160503473747644,0.06214539706707001,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.062145407745798624,0.06268577016824513,0.060524320478459105,0.06106468290090561,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.06106466108700069,0.06106466108700069,0.058903212169341135,0.05944357439875603,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.05944360175978815,0.06052432671606003,0.05674178936910845,0.057822514325380325,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.057822515646416356,0.057822515646416356,0.05566106568449126,0.056201428174972534,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.056201413909207514,0.057282138615846634,0.05566105155588796,0.057282138615846634,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.057282152222391136,0.059443602149090446,0.0567417897407163,0.05890323966741562,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05890323638110639,0.05998396128416061,0.05890323638110639,0.059983961284160614,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05998393662817091,0.05998393662817091,0.05836284993992625,0.05944357439875603,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.059443602149090446,0.059443602149090446,0.05890323966741562,0.05890323966741562,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.058903212169341135,0.0605242988575858,0.058903212169341135,0.05944357439875603,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05998396128416061,0.061605048638741944,0.05998396128416061,0.059983961284160614,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05998396128416061,0.060524323735687724,0.05998396128416061,0.059983961284160614,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.05998396463076528,0.06052432711244011,0.057822514704065964,0.05890323966741562,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.058903212169341135,0.0605242988575858,0.058903212169341135,0.05944357439875603,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05944360453636184,0.06106469204648965,0.05944360453636184,0.06052432954311371,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.060524320478459105,0.06160504532335211,0.05944359563356609,0.06106468290090561,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06160503473747644,0.06322674325355876,0.06160503473747644,0.06214539706707001,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.062145432490738506,0.06322677929360837,0.062145432490738506,0.06268579512834549,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.06268579512834549,0.06268579512834549,0.060524344577917555,0.06268579512834549,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06268578503023144,0.06538821931058449,0.062145422479671975,0.06484785676002502,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.0648478476432257,0.06538821011781693,0.0648478476432257,0.06538821011781693,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06538819389468381,0.06538819389468381,0.06268576066474629,0.06322674453258514,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06322674453258514,0.06376710687310981,0.06160503598369697,0.06322674453258514,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06322674325355876,0.06322674325355876,0.06214539706707001,0.06214539706707001,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06214539490968021,0.06268575722051499,0.06160503259884543,0.06241557374596596,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.062415603896644314,0.06971112246352175,0.06214542492984507,0.0686303973197937,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06917075061242485,0.07592590570123649,0.06917075061242485,0.07295390963554382,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07295388576957287,0.07403461041477619,0.07241290191967764,0.07349424809217453,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.0734942882622502,0.0734942882622502,0.07079185364486751,0.07133221626281738,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07133222944163034,0.07187259215941362,0.06809005313493063,0.06971114128828049,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06971112246352175,0.06971112246352175,0.06754967217606564,0.0686303973197937,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.0686303973197937,0.06971112246352175,0.06809003474792967,0.0686303973197937,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.0686303990972803,0.0686303990972803,0.0680900365114212,0.0680900365114212,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.0686303973197937,0.06971112246352175,0.0686303973197937,0.0686303973197937,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.0686303973197937,0.06917075989165773,0.06754967217606564,0.0686303973197937,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06863038078532538,0.069170743227005,0.06809001834364577,0.069170743227005,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06917075989165773,0.06917075989165773,0.0686303973197937,0.0686303973197937,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06863038078532538,0.07079183055204386,0.06863038078532538,0.069170743227005,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06917077857049721,0.07025150400606377,0.06917077857049721,0.06971114128828049,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06971110566868462,0.06971110566868462,0.069170743227005,0.069170743227005,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.069170743227005,0.07025146811036424,0.069170743227005,0.069170743227005,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06917077857049721,0.07133222944163034,0.06917077857049721,0.06971114128828049,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06971112246352175,0.06971112246352175,0.06809003474792967,0.0686303973197937,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.0686303990972803,0.0686303990972803,0.0675496739255621,0.0680900365114212,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06809000984075517,0.06863037221495584,0.06700928509235382,0.06700928509235382,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06700928509235382,0.0675496474665545,0.06700928509235382,0.06700928509235382,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06700928509235382,0.06809000984075517,0.06700928509235382,0.06700928509235382,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.06700929346028653,0.069170743227005,0.06700929346028653,0.069170743227005,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06917076579101786,0.07133221626281738,0.06917076579101786,0.07133221626281738,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07133220060992318,0.074034634634293,0.0707918381105486,0.07295390963554382,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07349427115918468,0.07673644611238802,0.07349427115918468,0.07565572112798691,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07565569738258118,0.07565569738258118,0.07349424809217453,0.07349424809217453,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07349424809217453,0.07349424809217453,0.07241290191967764,0.07349424809217453,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07349427213491841,0.074034634634293,0.07241292560867235,0.07295390963554382,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07295392098654926,0.07403464615345001,0.07241293687550529,0.07403464615345001,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07403464615345001,0.07403464615345001,0.07295392098654926,0.07403464615345001,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07403464498079666,0.07403464498079666,0.07079184800386429,0.07079184800386429,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07079184800386429,0.07079184800386429,0.06971112285408142,0.07079184800386429,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07079184800386429,0.07079184800386429,0.06971112285408142,0.07079184800386429,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.0707918494407167,0.0707918494407167,0.0675496739255621,0.0680900365114212,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.0680900365114212,0.0686303990972803,0.0675496739255621,0.0680900365114212,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06809001577258257,0.06863037819385824,0.06700929093003126,0.06754965335130692,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06809003474792967,0.06971112246352175,0.06809003474792967,0.0686303973197937,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.0686303990972803,0.0686303990972803,0.067009311339703,0.0680900365114212,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06809001577258257,0.06863037819385824,0.06700929093003126,0.06754965335130692,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06754967992176969,0.06809004255559536,0.06754967992176969,0.06781986355781555,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06781985578113041,0.0686303973197937,0.06646894703233758,0.0686303973197937,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.0686303990972803,0.0691707616831394,0.0675496739255621,0.0680900365114212,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06809000984075517,0.06863037221495584,0.06700928509235382,0.06700928509235382,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06700930696226284,0.0675496695128223,0.06484785676002502,0.06484785676002502,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06484784349047865,0.06538820593046597,0.063767118610504,0.06430748105049133,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06430746031965842,0.06808999618019142,0.063767098053868,0.06646890938282013,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06646890938282013,0.06646890938282013,0.06592854711702971,0.06646890938282013,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06646890938282013,0.06646890938282013,0.06592854711702971,0.06646890938282013,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06700929093003126,0.06809001577258257,0.06700929093003126,0.06754965335130692,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.0675496695128223,0.0675496695128223,0.06484785676002502,0.06484785676002502,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06484783155415914,0.06484783155415914,0.06268576066474629,0.06322674453258514,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06322676358749489,0.06322676358749489,0.059983967039737775,0.06052432954311371,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.06052432711244011,0.061064689594114936,0.056201427259041474,0.05890323966741562,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05890324203298591,0.06160505454986558,0.05890324203298591,0.06052432954311371,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05890323947918466,0.06106468939897686,0.05890323947918466,0.059713780879974365,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05971378346891734,0.06160505454986558,0.05890324203298591,0.06052432954311371,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06106470721552454,0.06268579512834549,0.06106470721552454,0.06268579512834549,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06268578845551823,0.06376713514328003,0.062145425875432196,0.06376713514328003,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.063767118610504,0.06484784349047865,0.06214540976311345,0.06430748105049133,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06430748105049133,0.06538820593046597,0.06430748105049133,0.06430748105049133,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06430746031965842,0.06646890938282013,0.06430746031965842,0.06646890938282013,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.0664689444117034,0.0675496695128223,0.06484785676002502,0.06484785676002502,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06592856034395247,0.06809000984075517,0.06592856034395247,0.06700928509235382,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06700929093003126,0.06809001577258257,0.06700929093003126,0.06754965335130692,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.0675496430414342,0.0675496430414342,0.06592855602502823,0.06592855602502823,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.0659285683704533,0.06646893081044061,0.06322675617051669,0.06430748105049133,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06430746791274589,0.06430746791274589,0.05998394774869573,0.06214539706707001,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06214541363349954,0.06268577610714038,0.06160505115985871,0.061605051159858704,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06160504532335211,0.062145407745798624,0.060524320478459105,0.06106468290090561,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06106468290090561,0.06106468290090561,0.05944359563356609,0.06106468290090561,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06106469204648965,0.06160505454986558,0.060524329543113715,0.06052432954311371,2822400,0.0,0.0
